"biological_category","technology","extract_name","comment__rna_tube_","comment__sample_name_","comment__organism_","protocol_ref","parameter__rna_extraction_","extract_name_1","comment__rna_id_","comment__material_type_","comment__comment_on_rna_","protocol_ref_1","comment__lsid_","parameter__library_protocol_","library_name","comment__library_id_","protocol_ref_2","parameter__sequence_protocol_","parameter__machine_name_","parameter__run_name_","parameter__flowcell_channel_","file_name","comment__sequence_raw_file_","protocol_ref_3","parameter__sex_","file_name_1","fname","url"
"Primary cell","HeliScopeCAGE","11238-116D5","11238-116D5","Fibroblast - Periodontal Ligament, donor1","Homo sapiens","standard whole cell","standard whole cell","11238-116D5.rna","11238-116D5.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Sciencell/3H""; RNA lot number:""1229""; RNA Catalog number:""SC2635""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v3.12",702,"OP-HELISCOPE-CAGE-v3.12","CNhs10867","CNhs10867","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch05","/sequencedata/heliscope/srf/2010_09_09_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2010_09_09_R2_30Q_1100FOV","delve_align","unknown_sex_type","Fibroblast%20-%20Periodontal%20Ligament%2c%20donor1.CNhs10867.11238-116D5.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Periodontal Ligament, donor1.CNhs10867.11238-116D5.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Periodontal%2520Ligament%252c%2520donor1.CNhs10867.11238-116D5.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11319-117D5","11319-117D5","Fibroblast - Periodontal Ligament, donor2","Homo sapiens","standard whole cell","standard whole cell","11319-117D5.rna","11319-117D5.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Sciencell/3H""; cell lot:""N/A""; cell catalog:""N/A""; RNA lot number:""1847""; RNA Catalog number:""SC2635""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v4.0",836,"OP-HELISCOPE-CAGE-v4.0","CNhs11962","CNhs11962","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch15","/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV","delve_align","unknown_sex_type","Fibroblast%20-%20Periodontal%20Ligament%2c%20donor2.CNhs11962.11319-117D5.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Periodontal Ligament, donor2.CNhs11962.11319-117D5.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Periodontal%2520Ligament%252c%2520donor2.CNhs11962.11319-117D5.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11395-118C9","11395-118C9","Fibroblast - Periodontal Ligament, donor3","Homo sapiens","standard whole cell","standard whole cell","11395-118C9.rna","11395-118C9.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Sciencell/3H""; cell lot:""N/A""; cell catalog:""N/A""; RNA lot number:""437""; RNA Catalog number:""SC2635""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v3.12",834,"OP-HELISCOPE-CAGE-v3.12","CNhs11907","CNhs11907","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch11","/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_01_07_R4_30Q_1100FOV","delve_align","unknown_sex_type","Fibroblast%20-%20Periodontal%20Ligament%2c%20donor3.CNhs11907.11395-118C9.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Periodontal Ligament, donor3.CNhs11907.11395-118C9.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Periodontal%2520Ligament%252c%2520donor3.CNhs11907.11395-118C9.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11223-116B8","11223-116B8","Fibroblast - Periodontal Ligament, donor4 (PL29)","Homo sapiens","standard whole cell","standard whole cell","11223-116B8.rna","11223-116B8.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""N/A""; RNA lot number:""""; RNA Catalog number:""N/A""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.6; A260A280:2.04; A260A230:1.52","OP-HELISCOPE-CAGE-v4.0",916,"OP-HELISCOPE-CAGE-v4.0","CNhs12493","CNhs12493","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch02","/sequencedata/heliscope/srf/2011_3_10_RikenRun12","/sequencedata/heliscope/srf/2011_3_10_RikenRun12","delve_align","female","Fibroblast%20-%20Periodontal%20Ligament%2c%20donor4%20%28PL29%29.CNhs12493.11223-116B8.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Periodontal Ligament, donor4 (PL29).CNhs12493.11223-116B8.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Periodontal%2520Ligament%252c%2520donor4%2520%2528PL29%2529.CNhs12493.11223-116B8.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11304-117B8","11304-117B8","Fibroblast - Periodontal Ligament, donor5 (PL30)","Homo sapiens","standard whole cell","standard whole cell","11304-117B8.rna","11304-117B8.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""N/A""; cell lot:""N/A""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""N/A""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.7; A260A280:2.05667; A260A230:0.87","OP-HELISCOPE-CAGE-v4.0",836,"OP-HELISCOPE-CAGE-v4.0","CNhs11953","CNhs11953","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch17","/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_02_03_R4_30Q_1100FOV","delve_align","male","Fibroblast%20-%20Periodontal%20Ligament%2c%20donor5%20%28PL30%29.CNhs11953.11304-117B8.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Periodontal Ligament, donor5 (PL30).CNhs11953.11304-117B8.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Periodontal%2520Ligament%252c%2520donor5%2520%2528PL30%2529.CNhs11953.11304-117B8.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11380-118B3","11380-118B3","Fibroblast - Periodontal Ligament, donor6 (PLH3)","Homo sapiens","standard whole cell","standard whole cell","11380-118B3.rna","11380-118B3.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""N/A""; cell lot:""N/A""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""N/A""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8.8; A260A280:2.05333; A260A230:1.75","OP-HELISCOPE-CAGE-v4.0",837,"OP-HELISCOPE-CAGE-v4.0","CNhs11996","CNhs11996","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch07","/sequencedata/heliscope/srf/2011_1_22_Riken_Run5_30Q_1100FOV","/sequencedata/heliscope/srf/2011_1_22_Riken_Run5_30Q_1100FOV","delve_align","male","Fibroblast%20-%20Periodontal%20Ligament%2c%20donor6%20%28PLH3%29.CNhs11996.11380-118B3.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Periodontal Ligament, donor6 (PLH3).CNhs11996.11380-118B3.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Periodontal%2520Ligament%252c%2520donor6%2520%2528PLH3%2529.CNhs11996.11380-118B3.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11250-116E8","11250-116E8","Fibroblast - Pulmonary Artery, donor1","Homo sapiens","standard whole cell","standard whole cell","11250-116E8.rna","11250-116E8.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Sciencell/3H""; RNA lot number:""lot:2546""; RNA Catalog number:""SC3125""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v3.12",703,"OP-HELISCOPE-CAGE-v3.12","CNhs10878","CNhs10878","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch19","/sequencedata/heliscope/srf/2010_09_09_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2010_09_09_R2_30Q_1100FOV","delve_align","unknown_sex_type","Fibroblast%20-%20Pulmonary%20Artery%2c%20donor1.CNhs10878.11250-116E8.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Pulmonary Artery, donor1.CNhs10878.11250-116E8.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Pulmonary%2520Artery%252c%2520donor1.CNhs10878.11250-116E8.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11535-120A5","11535-120A5","Fibroblast - Villous Mesenchymal, donor1","Homo sapiens","standard whole cell","standard whole cell","11535-120A5.rna","11535-120A5.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Sciencell/3H""; cell lot:""N/A""; cell catalog:""N/A""; RNA lot number:""lot:1735""; RNA Catalog number:""SC7135""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.8; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v3.12",769,"OP-HELISCOPE-CAGE-v3.12","CNhs11343","CNhs11343","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch10","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","delve_align","undefined_sex_type","Fibroblast%20-%20Villous%20Mesenchymal%2c%20donor1.CNhs11343.11535-120A5.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Villous Mesenchymal, donor1.CNhs11343.11535-120A5.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Villous%2520Mesenchymal%252c%2520donor1.CNhs11343.11535-120A5.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11615-122A4","11615-122A4","Fibroblast - Villous Mesenchymal, donor2","Homo sapiens","standard whole cell","standard whole cell","11615-122A4.rna","11615-122A4.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Sciencell/3H""; cell lot:""N/A""; cell catalog:""N/A""; RNA lot number:""lot:1837""; RNA Catalog number:""SC7135""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:10; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v4.0",839,"OP-HELISCOPE-CAGE-v4.0","CNhs12099","CNhs12099","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch11","/sequencedata/heliscope/srf/2011_2_11__RikenRun7","/sequencedata/heliscope/srf/2011_2_11__RikenRun7","delve_align","undefined_sex_type","Fibroblast%20-%20Villous%20Mesenchymal%2c%20donor2.CNhs12099.11615-122A4.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Villous Mesenchymal, donor2.CNhs12099.11615-122A4.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Villous%2520Mesenchymal%252c%2520donor2.CNhs12099.11615-122A4.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11696-123A4","11696-123A4","Fibroblast - Villous Mesenchymal, donor3","Homo sapiens","standard whole cell","standard whole cell","11696-123A4.rna","11696-123A4.rna","total RNA","comment:Sample category:""FANTOM5 update February1""; company:""Sciencell/3H""; RNA lot number:""2359"";RNA Catalog number:""SC7135"";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL","OP-HELISCOPE-CAGE-v4.0",974,"OP-HELISCOPE-CAGE-v4.0","CNhs12920","CNhs12920","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch17","/sequencedata/heliscope/srf/2011_6_2_RIKEN19","/sequencedata/heliscope/srf/2011_6_2_RIKEN19","delve_align","undefined_sex_type","Fibroblast%20-%20Villous%20Mesenchymal%2c%20donor3.CNhs12920.11696-123A4.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - Villous Mesenchymal, donor3.CNhs12920.11696-123A4.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520Villous%2520Mesenchymal%252c%2520donor3.CNhs12920.11696-123A4.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11556-120C8","11556-120C8","Fibroblast - skin dystrophia myotonica, donor1","Homo sapiens","standard whole cell","standard whole cell","11556-120C8.rna","11556-120C8.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM04602""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.09","OP-HELISCOPE-CAGE-v3.12",769,"OP-HELISCOPE-CAGE-v3.12","CNhs11353","CNhs11353","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch06","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","delve_align","female","Fibroblast%20-%20skin%20dystrophia%20myotonica%2c%20donor1.CNhs11353.11556-120C8.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - skin dystrophia myotonica, donor1.CNhs11353.11556-120C8.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520dystrophia%2520myotonica%252c%2520donor1.CNhs11353.11556-120C8.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11557-120C9","11557-120C9","Fibroblast - skin dystrophia myotonica, donor2","Homo sapiens","standard whole cell","standard whole cell","11557-120C9.rna","11557-120C9.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM05151""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.05","OP-HELISCOPE-CAGE-v3.12",769,"OP-HELISCOPE-CAGE-v3.12","CNhs11354","CNhs11354","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch03","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","delve_align","male","Fibroblast%20-%20skin%20dystrophia%20myotonica%2c%20donor2.CNhs11354.11557-120C9.hg19.nobarcode.bam ","primary_cell.hCAGE-Fibroblast - skin dystrophia myotonica, donor2.CNhs11354.11557-120C9.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520dystrophia%2520myotonica%252c%2520donor2.CNhs11354.11557-120C9.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11560-120D3","11560-120D3","Fibroblast - skin dystrophia myotonica, donor3","Homo sapiens","standard whole cell","standard whole cell","11560-120D3.rna","11560-120D3.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM03132""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9; A260A280:2.1; A260A230:2.06","OP-HELISCOPE-CAGE-v3.12",842,"OP-HELISCOPE-CAGE-v3.12","CNhs11913","CNhs11913","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch17","/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV","delve_align","male","Fibroblast%20-%20skin%20dystrophia%20myotonica%2c%20donor3.CNhs11913.11560-120D3.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - skin dystrophia myotonica, donor3.CNhs11913.11560-120D3.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520dystrophia%2520myotonica%252c%2520donor3.CNhs11913.11560-120D3.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11553-120C5","11553-120C5","Fibroblast - skin normal, donor1","Homo sapiens","standard whole cell","standard whole cell","11553-120C5.rna","11553-120C5.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM03440""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.11; A260A230:2.04","OP-HELISCOPE-CAGE-v3.12",769,"OP-HELISCOPE-CAGE-v3.12","CNhs11351","CNhs11351","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch12","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","delve_align","male","Fibroblast%20-%20skin%20normal%2c%20donor1.CNhs11351.11553-120C5.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - skin normal, donor1.CNhs11351.11553-120C5.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520normal%252c%2520donor1.CNhs11351.11553-120C5.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11561-120D4","11561-120D4","Fibroblast - skin normal, donor2","Homo sapiens","standard whole cell","standard whole cell","11561-120D4.rna","11561-120D4.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM00498""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8.9; A260A280:2.09; A260A230:1.96","OP-HELISCOPE-CAGE-v3.12",842,"OP-HELISCOPE-CAGE-v3.12","CNhs11914","CNhs11914","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch14","/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV","delve_align","male","Fibroblast%20-%20skin%20normal%2c%20donor2.CNhs11914.11561-120D4.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - skin normal, donor2.CNhs11914.11561-120D4.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520normal%252c%2520donor2.CNhs11914.11561-120D4.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11555-120C7","11555-120C7","Fibroblast - skin spinal muscular atrophy, donor1","Homo sapiens","standard whole cell","standard whole cell","11555-120C7.rna","11555-120C7.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM03813""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.12; A260A230:1.9","OP-HELISCOPE-CAGE-v3.12",723,"OP-HELISCOPE-CAGE-v3.12","CNhs11074","CNhs11074","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch07","/sequencedata/heliscope/srf/2010_10_08_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2010_10_08_R4_30Q_1100FOV","delve_align","male","Fibroblast%20-%20skin%20spinal%20muscular%20atrophy%2c%20donor1.CNhs11074.11555-120C7.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - skin spinal muscular atrophy, donor1.CNhs11074.11555-120C7.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520spinal%2520muscular%2520atrophy%252c%2520donor1.CNhs11074.11555-120C7.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11558-120D1","11558-120D1","Fibroblast - skin spinal muscular atrophy, donor2","Homo sapiens",,,"11558-120D1.rna","11558-120D1.rna",,"Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM09677""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""","OP-HELISCOPE-CAGE-v3.12",842,"OP-HELISCOPE-CAGE-v3.12","CNhs11911","CNhs11911","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch23","/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV","delve_align","male","Fibroblast%20-%20skin%20spinal%20muscular%20atrophy%2c%20donor2.CNhs11911.11558-120D1.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - skin spinal muscular atrophy, donor2.CNhs11911.11558-120D1.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520spinal%2520muscular%2520atrophy%252c%2520donor2.CNhs11911.11558-120D1.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11559-120D2","11559-120D2","Fibroblast - skin spinal muscular atrophy, donor3","Homo sapiens","standard whole cell","standard whole cell","11559-120D2.rna","11559-120D2.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM00232""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:9.4; A260A280:2.09; A260A230:2.01","OP-HELISCOPE-CAGE-v3.12",842,"OP-HELISCOPE-CAGE-v3.12","CNhs11912","CNhs11912","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc2.ch20","/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV","/sequencedata/heliscope/srf/2011_01_28_R2_30Q_1100FOV","delve_align","male","Fibroblast%20-%20skin%20spinal%20muscular%20atrophy%2c%20donor3.CNhs11912.11559-120D2.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - skin spinal muscular atrophy, donor3.CNhs11912.11559-120D2.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520spinal%2520muscular%2520atrophy%252c%2520donor3.CNhs11912.11559-120D2.hg19.ctss.bed.gz"
"Primary cell","HeliScopeCAGE","11554-120C6","11554-120C6","Fibroblast - skin walker warburg, donor1","Homo sapiens","standard whole cell","standard whole cell","11554-120C6.rna","11554-120C6.rna","total RNA","comment:Sample category:""FANTOM5 snapshot""; company:""Coriell""; cell lot:""GM16192""; cell catalog:""N/A""; RNA lot number:""""; RNA Catalog number:""custom""; donor(cell lot):""""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.11; A260A230:2.1","OP-HELISCOPE-CAGE-v3.12",769,"OP-HELISCOPE-CAGE-v3.12","CNhs11352","CNhs11352","OP-HELISCOPE-sequencing-v1.0","OP-HELISCOPE-sequencing-v1.0","NA","NA","fc1.ch09","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","/sequencedata/heliscope/srf/2011_05_10_R4_30Q_1100FOV","delve_align","male","Fibroblast%20-%20skin%20walker%20warburg%2c%20donor1.CNhs11352.11554-120C6.hg19.nobarcode.bam","primary_cell.hCAGE-Fibroblast - skin walker warburg, donor1.CNhs11352.11554-120C6.hg19.ctss.bed","http://fantom.gsc.riken.jp/5/datafiles/phase1.0/basic/human.primary_cell.hCAGE/Fibroblast%2520-%2520skin%2520walker%2520warburg%252c%2520donor1.CNhs11352.11554-120C6.hg19.ctss.bed.gz"
