"cell","composite","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","geo_sample_accession","grant","lab","lab_version","md5sum","obj_status","orig_assembly","project","replicate","size","sub_id","submitted_data_version","table_name","treatment","type","view","filename","fname","url"
"Medullo","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2009-12-16#,#2010-09-16#,"wgEncodeEH000574","GSM816636","Crawford","Duke","p-value cutoff: 0.05, input was generic_female (should have been male)","a783f268f647292e1716319389560c28",,"hg18","wgEncode",,"2.5M",1479,,"wgEncodeOpenChromDnaseMedulloPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseMedulloPk.narrowPeak.gz","wgEncodeOpenChromDnaseMedulloPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMedulloPk.narrowPeak.gz"
"Medullo","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2009-12-16#,#2010-09-16#,"wgEncodeEH000574","GSM816636","Crawford","Duke","fseq v 1.84, iff_generic_female (should have been male)","b4327622fca0e653c935f678e70b23e0",,"hg18","wgEncode",,"3.6G",1479,,"wgEncodeOpenChromDnaseMedulloSig",,"bigWig","Signal","wgEncodeOpenChromDnaseMedulloSig.bigWig","wgEncodeOpenChromDnaseMedulloSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMedulloSig.bigWig"
"Medullo_D341","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH002688","GSM1008577","Crawford","Duke","baseAlignCounts.pl v 1","c80c124365904076847529ad1e22cc73",,,"wgEncode",,"1.6G",5991,,"wgEncodeOpenChromDnaseMedullod341BaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMedullod341BaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMedullod341BaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMedullod341BaseOverlapSignal.bigWig"
"Medullo_D341","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH002688","GSM1008577","Crawford","Duke","p-value cutoff: 0.05","a51ab37b275ddff5d955acc9e3580f77",,,"wgEncode",,"2.6M",5991,,"wgEncodeOpenChromDnaseMedullod341Pk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseMedullod341Pk.narrowPeak.gz","wgEncodeOpenChromDnaseMedullod341Pk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMedullod341Pk.narrowPeak.gz"
"Medullo_D341","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-03-13#,#2012-12-13#,"wgEncodeEH002688","GSM1008577","Crawford","Duke","fseq v 1.84, iff_generic_male","f5edf318c2e469c1b92434c10bdf259d",,,"wgEncode",,"3.2G",5991,,"wgEncodeOpenChromDnaseMedullod341Sig",,"bigWig","Signal","wgEncodeOpenChromDnaseMedullod341Sig.bigWig","wgEncodeOpenChromDnaseMedullod341Sig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMedullod341Sig.bigWig"
"Mel_2183","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-01-31#,#2012-10-31#,"wgEncodeEH002557","GSM1008599","Crawford","Duke","baseAlignCounts.pl v 1","fc24b25a222c97e1e18aaedb08580b22",,,"wgEncode",,"1.3G",5480,,"wgEncodeOpenChromDnaseMel2183BaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMel2183BaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMel2183BaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMel2183BaseOverlapSignal.bigWig"
"Mel_2183","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-01-31#,#2012-10-31#,"wgEncodeEH002557","GSM1008599","Crawford","Duke","p-value cutoff: 0.05","bb8eee38529de8a16708653681ddfdb7",,,"wgEncode",,"2.1M",5480,,"wgEncodeOpenChromDnaseMel2183Pk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseMel2183Pk.narrowPeak.gz","wgEncodeOpenChromDnaseMel2183Pk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMel2183Pk.narrowPeak.gz"
"Mel_2183","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Mar 2012 Freeze",,#2012-01-31#,#2012-10-31#,"wgEncodeEH002557","GSM1008599","Crawford","Duke","fseq v 1.84, iff_generic_male","6638b71984dcbbc52b604d3a7a7a2ee1",,,"wgEncode",,"3.3G",5480,,"wgEncodeOpenChromDnaseMel2183Sig",,"bigWig","Signal","wgEncodeOpenChromDnaseMel2183Sig.bigWig","wgEncodeOpenChromDnaseMel2183Sig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMel2183Sig.bigWig"
"Melano","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-08-11#,#2011-05-11#,"wgEncodeEH000602","GSM816631","Crawford","Duke","baseAlignCounts.pl v 1","674984f506a6399c4d8c2c5452d90619",,"hg18","wgEncode",,"1.1G",2096,,"wgEncodeOpenChromDnaseMelanoBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMelanoBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMelanoBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMelanoBaseOverlapSignal.bigWig"
"Melano","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-08-11#,#2011-05-11#,"wgEncodeEH000602","GSM816631","Crawford","Duke","p-value cutoff: 0.05","0e3152924050b5fb947883909fb5c902",,"hg18","wgEncode",,"2.2M",2096,,"wgEncodeOpenChromDnaseMelanoPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseMelanoPk.narrowPeak.gz","wgEncodeOpenChromDnaseMelanoPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMelanoPk.narrowPeak.gz"
"Melano","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-08-11#,#2011-05-11#,"wgEncodeEH000602","GSM816631","Crawford","Duke","fseq v 1.84, iff_generic_male","e413056adefcaeb8fea188ccbd3b74b9",,"hg18","wgEncode",,"3.9G",2096,,"wgEncodeOpenChromDnaseMelanoSig",,"bigWig","Signal","wgEncodeOpenChromDnaseMelanoSig.bigWig","wgEncodeOpenChromDnaseMelanoSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMelanoSig.bigWig"
"Monocytes-CD14+","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-04-25#,#2013-01-25#,"wgEncodeEH003466","GSM1008582","Crawford","Duke","baseAlignCounts.pl v 1","55c85b5b30b778e5c22af2e2707d03bd",,,"wgEncode",,"1.5G",6860,,"wgEncodeOpenChromDnaseMonocd14BaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMonocd14BaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMonocd14BaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMonocd14BaseOverlapSignal.bigWig"
"Monocytes-CD14+","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-04-25#,#2013-01-25#,"wgEncodeEH003466","GSM1008582","Crawford","Duke","p-value cutoff: 0.05","538c87e3456355b6ebfedf1fcda403a9",,,"wgEncode",,"2.6M",6860,,"wgEncodeOpenChromDnaseMonocd14Pk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseMonocd14Pk.narrowPeak.gz","wgEncodeOpenChromDnaseMonocd14Pk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMonocd14Pk.narrowPeak.gz"
"Monocytes-CD14+","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-04-25#,#2013-01-25#,"wgEncodeEH003466","GSM1008582","Crawford","Duke","fseq v 1.84, iff_CD14_monocytes","884c677f8643233ebae1bd181f268317",,,"wgEncode",,"3.2G",6860,,"wgEncodeOpenChromDnaseMonocd14Sig",,"bigWig","Signal","wgEncodeOpenChromDnaseMonocd14Sig.bigWig","wgEncodeOpenChromDnaseMonocd14Sig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMonocd14Sig.bigWig"
"Myometr","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2010-01-09#,#2010-10-08#,"wgEncodeEH000603","GSM816630","Crawford","Duke","private-noSequence baseAlignCounts.pl v 1","9ef860623cbde0e7e5343d378005a0e8","revoked - old version of bigWig (version 3)","hg18","wgEncode",,"1.1G",1655,,"wgEncodeOpenChromDnaseMyometrBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMyometrBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseMyometrBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMyometrBaseOverlapSignal.bigWig"
"Myometr","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2012-08-24#,#2010-01-09#,#2010-10-08#,"wgEncodeEH000603","GSM816630","Crawford","Duke","private-noSequence baseAlignCounts.pl v 1","9ef860623cbde0e7e5343d378005a0e8",,"hg18","wgEncode",,"1.1G",7873,"V2 - replacing old bigWig with version 4","wgEncodeOpenChromDnaseMyometrBaseOverlapSignalV2",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseMyometrBaseOverlapSignalV2.bigWig","wgEncodeOpenChromDnaseMyometrBaseOverlapSignalV2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMyometrBaseOverlapSignalV2.bigWig"
"Myometr","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2010-01-09#,#2010-10-08#,"wgEncodeEH000603","GSM816630","Crawford","Duke","private-noSequence p-value cutoff: 0.05","b43f904151fbcc49872adeb9211e4b2c",,"hg18","wgEncode",,"2.5M",1655,,"wgEncodeOpenChromDnaseMyometrPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseMyometrPk.narrowPeak.gz","wgEncodeOpenChromDnaseMyometrPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMyometrPk.narrowPeak.gz"
"Myometr","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2010-01-09#,#2010-10-08#,"wgEncodeEH000603","GSM816630","Crawford","Duke","private-noSequence fseq v 1.84, iff_generic_female","623d84dd1ba4e1a0bb6dae4adb5408f4",,"hg18","wgEncode",,"3.4G",1655,,"wgEncodeOpenChromDnaseMyometrSig",,"bigWig","Signal","wgEncodeOpenChromDnaseMyometrSig.bigWig","wgEncodeOpenChromDnaseMyometrSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseMyometrSig.bigWig"
"Naive_B_cell","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-03#,#2013-04-02#,"wgEncodeEH003478","GSM1008557","Crawford","Duke","baseAlignCounts.pl v 1","8aa4bf2a4ea0f9d8055fe9e1c2685010",,,"wgEncode",,"1.6G",7313,,"wgEncodeOpenChromDnaseNaivebcellBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseNaivebcellBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseNaivebcellBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseNaivebcellBaseOverlapSignal.bigWig"
"Naive_B_cell","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-03#,#2013-04-02#,"wgEncodeEH003478","GSM1008557","Crawford","Duke","p-value cutoff: 0.05","3a903a8662e24fc5bb30cfe04fa05b18",,,"wgEncode",,"1.4M",7313,,"wgEncodeOpenChromDnaseNaivebcellPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseNaivebcellPk.narrowPeak.gz","wgEncodeOpenChromDnaseNaivebcellPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseNaivebcellPk.narrowPeak.gz"
"Naive_B_cell","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-03#,#2013-04-02#,"wgEncodeEH003478","GSM1008557","Crawford","Duke","fseq v 1.84, iff_generic_male","04b3e076707589879c2ea9beec4bada5",,,"wgEncode",,"3.1G",7313,,"wgEncodeOpenChromDnaseNaivebcellSig",,"bigWig","Signal","wgEncodeOpenChromDnaseNaivebcellSig.bigWig","wgEncodeOpenChromDnaseNaivebcellSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseNaivebcellSig.bigWig"
"NHEK","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-29#,#2010-06-29#,"wgEncodeEH000553","GSM816635","Crawford","Duke","baseAlignCounts.pl v 1","763a03affc2ec7d7a717802dcef6784c",,"hg18","wgEncode",,"898M",1533,,"wgEncodeOpenChromDnaseNhekBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseNhekBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseNhekBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseNhekBaseOverlapSignal.bigWig"
"NHEK","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-29#,#2010-06-29#,"wgEncodeEH000553","GSM816635","Crawford","Duke","p-value cutoff: 0.05","4065d8c22927af915b866ba2e6f191de",,"hg18","wgEncode",,"2.4M",1533,,"wgEncodeOpenChromDnaseNhekPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseNhekPk.narrowPeak.gz","wgEncodeOpenChromDnaseNhekPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseNhekPk.narrowPeak.gz"
"NHEK","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-17#,#2009-09-29#,#2010-06-29#,"wgEncodeEH000553","GSM816635","Crawford","Duke","fseq v 1.84, iff_generic_female","604ff49121036a56531bc8c586647eb6",,"hg18","wgEncode",,"3.7G",1533,,"wgEncodeOpenChromDnaseNhekSig",,"bigWig","Signal","wgEncodeOpenChromDnaseNhekSig.bigWig","wgEncodeOpenChromDnaseNhekSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseNhekSig.bigWig"
"Olf_neurosphere","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-02#,#2013-04-02#,"wgEncodeEH003475","GSM1008584","Crawford","Duke","baseAlignCounts.pl v 1","0ceb700be703a64f208f34c549c42d94",,,"wgEncode",,"1.4G",7309,,"wgEncodeOpenChromDnaseOlfneurosphereBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseOlfneurosphereBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseOlfneurosphereBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseOlfneurosphereBaseOverlapSignal.bigWig"
"Olf_neurosphere","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-02#,#2013-04-02#,"wgEncodeEH003475","GSM1008584","Crawford","Duke","p-value cutoff: 0.05","3b15c6dace4bcb361445e4fb9e0411d2",,,"wgEncode",,"1.7M",7309,,"wgEncodeOpenChromDnaseOlfneurospherePk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseOlfneurospherePk.narrowPeak.gz","wgEncodeOpenChromDnaseOlfneurospherePk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseOlfneurospherePk.narrowPeak.gz"
"Olf_neurosphere","wgEncodeOpenChromDnase",,"DnaseSeq","ENCODE Jul 2012 Freeze",,#2012-07-02#,#2013-04-02#,"wgEncodeEH003475","GSM1008584","Crawford","Duke","fseq v 1.84, iff_generic_male","47c073ec505a722e7ed7fff42c6b15f1",,,"wgEncode",,"3.1G",7309,,"wgEncodeOpenChromDnaseOlfneurosphereSig",,"bigWig","Signal","wgEncodeOpenChromDnaseOlfneurosphereSig.bigWig","wgEncodeOpenChromDnaseOlfneurosphereSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseOlfneurosphereSig.bigWig"
"Osteobl","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-16#,#2011-07-16#,"wgEncodeEH001098","GSM816654","Crawford","Duke","baseAlignCounts.pl v 1","cda9c72fb63f09e40a8061ac69079ec1",,"hg19","wgEncode",,"873M",2506,,"wgEncodeOpenChromDnaseOsteoblBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnaseOsteoblBaseOverlapSignal.bigWig","wgEncodeOpenChromDnaseOsteoblBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseOsteoblBaseOverlapSignal.bigWig"
"Osteobl","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-16#,#2011-07-16#,"wgEncodeEH001098","GSM816654","Crawford","Duke","p-value cutoff: 0.05","27c06ab2de2e861f0e30278567c235b4",,"hg19","wgEncode",,"2.6M",2506,,"wgEncodeOpenChromDnaseOsteoblPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnaseOsteoblPk.narrowPeak.gz","wgEncodeOpenChromDnaseOsteoblPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseOsteoblPk.narrowPeak.gz"
"Osteobl","wgEncodeOpenChromDnase","generic_female","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-16#,#2011-07-16#,"wgEncodeEH001098","GSM816654","Crawford","Duke","fseq v 1.84, iff_generic_female","62d3f45a5bf24b9dd4d8a3c4a82c6296",,"hg19","wgEncode",,"3.5G",2506,,"wgEncodeOpenChromDnaseOsteoblSig",,"bigWig","Signal","wgEncodeOpenChromDnaseOsteoblSig.bigWig","wgEncodeOpenChromDnaseOsteoblSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnaseOsteoblSig.bigWig"
"PanIsletD","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-29#,#2011-07-29#,"wgEncodeEH001102","GSM816666","Crawford","Duke","private-noSequence baseAlignCounts.pl v 1","e8d16636a0ad6fddcafaca5220d625b4",,"hg18","wgEncode",,"1.2G",2785,,"wgEncodeOpenChromDnasePanisdBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnasePanisdBaseOverlapSignal.bigWig","wgEncodeOpenChromDnasePanisdBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePanisdBaseOverlapSignal.bigWig"
"PanIsletD","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-29#,#2011-07-29#,"wgEncodeEH001102","GSM816666","Crawford","Duke","private-noSequence p-value cutoff: 0.05","9e48df899a8fc096ffc365be804dc8d7",,"hg18","wgEncode",,"2.4M",2785,,"wgEncodeOpenChromDnasePanisdPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnasePanisdPk.narrowPeak.gz","wgEncodeOpenChromDnasePanisdPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePanisdPk.narrowPeak.gz"
"PanIsletD","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-29#,#2011-07-29#,"wgEncodeEH001102","GSM816666","Crawford","Duke","private-noSequence fseq v 1.84, iff_generic_male","2c21cfd9d61c2ddd9d5e12b2642f6e4f",,"hg18","wgEncode",,"3.6G",2785,,"wgEncodeOpenChromDnasePanisdSig",,"bigWig","Signal","wgEncodeOpenChromDnasePanisdSig.bigWig","wgEncodeOpenChromDnasePanisdSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePanisdSig.bigWig"
"PanIslets","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-12-17#,#2010-09-17#,"wgEncodeEH000575","GSM816660","Crawford","Duke","private-noSequence baseAlignCounts.pl v 1","aed997c422e5b203463df123e4f530c2",,"hg18","wgEncode",,"1.1G",1656,,"wgEncodeOpenChromDnasePanisletsBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnasePanisletsBaseOverlapSignal.bigWig","wgEncodeOpenChromDnasePanisletsBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePanisletsBaseOverlapSignal.bigWig"
"PanIslets","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-12-17#,#2010-09-17#,"wgEncodeEH000575","GSM816660","Crawford","Duke","private-noSequence p-value cutoff: 0.05","3053455db750ad8a85f60b038a5703f0",,"hg18","wgEncode",,"2.6M",1656,,"wgEncodeOpenChromDnasePanisletsPk",,"narrowPeak","Peaks","wgEncodeOpenChromDnasePanisletsPk.narrowPeak.gz","wgEncodeOpenChromDnasePanisletsPk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePanisletsPk.narrowPeak.gz"
"PanIslets","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE June 2010 Freeze",#2010-06-19#,#2009-12-17#,#2010-09-17#,"wgEncodeEH000575","GSM816660","Crawford","Duke","private-noSequence fseq v 1.84, iff_generic_male","59f619be90d34ba437653fa65090d8fa",,"hg18","wgEncode",,"3.7G",1656,,"wgEncodeOpenChromDnasePanisletsSig",,"bigWig","Signal","wgEncodeOpenChromDnasePanisletsSig.bigWig","wgEncodeOpenChromDnasePanisletsSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePanisletsSig.bigWig"
"pHTE","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-18#,#2011-07-18#,"wgEncodeEH001099","GSM816647","Crawford","Duke","private-noSequence baseAlignCounts.pl v 1","7819c069913b3ac119436d5267062675",,"hg19","wgEncode",,"991M",2513,,"wgEncodeOpenChromDnasePhteBaseOverlapSignal",,"bigWig","Base_Overlap_Signal","wgEncodeOpenChromDnasePhteBaseOverlapSignal.bigWig","wgEncodeOpenChromDnasePhteBaseOverlapSignal.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePhteBaseOverlapSignal.bigWig"
"pHTE","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-18#,#2011-07-18#,"wgEncodeEH001099","GSM816647","Crawford","Duke","private-noSequence p-value cutoff: 0.05","c18dd83a358c2940160933f3efdbe412",,"hg19","wgEncode",,"2.6M",2513,,"wgEncodeOpenChromDnasePhtePk",,"narrowPeak","Peaks","wgEncodeOpenChromDnasePhtePk.narrowPeak.gz","wgEncodeOpenChromDnasePhtePk.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePhtePk.narrowPeak.gz"
"pHTE","wgEncodeOpenChromDnase","generic_male","DnaseSeq","ENCODE Jan 2011 Freeze",,#2010-10-18#,#2011-07-18#,"wgEncodeEH001099","GSM816647","Crawford","Duke","private-noSequence fseq v 1.84, iff_generic_male","d3b0b99f8c602d32569d9b8252967be6",,"hg19","wgEncode",,"3.6G",2513,,"wgEncodeOpenChromDnasePhteSig",,"bigWig","Signal","wgEncodeOpenChromDnasePhteSig.bigWig","wgEncodeOpenChromDnasePhteSig.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeOpenChromDnase/wgEncodeOpenChromDnasePhteSig.bigWig"
